"","mu","N","theta","c","comp","n","probWTWin"
"667",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.2,200,0.0128375104173772
"668",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.2,200,0.0158669596459324
"669",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.2,200,0.0195673780871254
"670",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.2,200,0.0240749825538895
"671",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.2,200,0.0295505160118126
"672",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.2,200,0.0361826003389578
"673",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.2,200,0.0441910068072108
"674",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.2,200,0.0538295333447616
"675",1e-07,10000,0.001,0.1,0.2,200,0.0653880394152103
"676",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.2,200,0.0791930099423157
"677",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.2,200,0.0956058025533778
"678",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.2,200,0.115017485372375
"679",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.2,200,0.137838925078742
"680",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.2,200,0.164484588961213
"681",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.2,200,0.195348472781719
"682",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.2,200,0.230770792340437
"683",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.2,200,0.270994761875059
"684",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.2,200,0.316114132240473
"685",1e-06,10000,0.01,0.1,0.2,200,0.366014348596532
"686",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.2,200,0.420313246941944
"687",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.2,200,0.478310873088111
"688",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.2,200,0.538961522510394
"689",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.2,200,0.600883101517478
"690",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.2,200,0.662417539710542
"691",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.2,200,0.721749424659835
"692",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.2,200,0.777077565177293
"693",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.2,200,0.826817522462378
"694",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.2,200,0.869797215852434
"695",1e-05,10000,0.1,0.1,0.2,200,0.905399857434283
"696",1.25892541179417e-05,10000,0.125892541179417,0.1,0.2,200,0.93361530772683
"697",1.58489319246111e-05,10000,0.158489319246111,0.1,0.2,200,0.954983798236972
"698",1.99526231496888e-05,10000,0.199526231496888,0.1,0.2,200,0.970447862645499
"699",2.51188643150958e-05,10000,0.251188643150958,0.1,0.2,200,0.981155838179429
"700",3.16227766016838e-05,10000,0.316227766016838,0.1,0.2,200,0.988270719495131
"701",3.98107170553497e-05,10000,0.398107170553497,0.1,0.2,200,0.992827494077847
"702",5.01187233627273e-05,10000,0.501187233627272,0.1,0.2,200,0.995657699794265
"703",6.30957344480194e-05,10000,0.630957344480194,0.1,0.2,200,0.99737514302765
"704",7.94328234724282e-05,10000,0.794328234724282,0.1,0.2,200,0.998401995937966
"705",1e-04,10000,1,0.1,0.2,200,0.999012311759904
"706",0.000125892541179417,10000,1.25892541179417,0.1,0.2,200,0.999376094120314
"707",0.000158489319246111,10000,1.58489319246111,0.1,0.2,200,0.999595344213332
"708",0.000199526231496888,10000,1.99526231496888,0.1,0.2,200,0.99972994073733
"709",0.000251188643150958,10000,2.51188643150958,0.1,0.2,200,0.999814640059304
"710",0.000316227766016838,10000,3.16227766016838,0.1,0.2,200,0.999869572133922
"711",0.000398107170553498,10000,3.98107170553498,0.1,0.2,200,0.999906452881765
"712",0.000501187233627273,10000,5.01187233627273,0.1,0.2,200,0.999932163472607
"713",0.000630957344480194,10000,6.30957344480194,0.1,0.2,200,0.999950781801651
"714",0.000794328234724282,10000,7.94328234724282,0.1,0.2,200,0.99996472985778
"715",0.001,10000,10,0.1,0.2,200,0.999975426943773
"716",1e-08,10000,1e-04,0.1,0.5,200,0.00344223113616515
"717",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.5,200,0.00429745216625221
"718",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.5,200,0.00535688647596733
"719",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.5,200,0.00666607251799833
"720",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.5,200,0.0082797165795826
"721",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.5,200,0.0102633436194591
"722",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.5,200,0.0126952237101398
"723",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.5,200,0.0156685976320974
"724",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.5,200,0.0192942047165139
"725",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.5,200,0.0237030851361452
"726",1e-07,10000,0.001,0.1,0.5,200,0.0290495875750061
"727",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.5,200,0.0355144587600957
"728",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.5,200,0.0433078187313053
"729",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.5,200,0.0526717304875094
"730",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.5,200,0.0638819462834815
"731",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.5,200,0.0772482538145483
"732",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.5,200,0.0931126547389174
"733",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.5,200,0.11184439624952
"734",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.5,200,0.133830671284293
"735",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.5,200,0.159461652531268
"736",1e-06,10000,0.01,0.1,0.5,200,0.189108509295742
"737",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.5,200,0.22309328921558
"738",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.5,200,0.261650176215479
"739",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.5,200,0.304878821974791
"740",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.5,200,0.352692315357708
"741",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.5,200,0.404764902835149
"742",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.5,200,0.460487556598048
"743",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.5,200,0.518942279340655
"744",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.5,200,0.578907556727664
"745",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.5,200,0.63890620704459
"746",1e-05,10000,0.1,0.1,0.5,200,0.697301701477682
"747",1.25892541179417e-05,10000,0.125892541179417,0.1,0.5,200,0.752439363278283
"748",1.58489319246111e-05,10000,0.158489319246111,0.1,0.5,200,0.802815992753164
"749",1.99526231496888e-05,10000,0.199526231496888,0.1,0.5,200,0.847248987358974
"750",2.51188643150958e-05,10000,0.251188643150958,0.1,0.5,200,0.885009194332079
"751",3.16227766016838e-05,10000,0.316227766016838,0.1,0.5,200,0.91588536823854
"752",3.98107170553497e-05,10000,0.398107170553497,0.1,0.5,200,0.940163560962834
"753",5.01187233627273e-05,10000,0.501187233627272,0.1,0.5,200,0.958527843011574
"754",6.30957344480194e-05,10000,0.630957344480194,0.1,0.5,200,0.971910590075118
"755",7.94328234724282e-05,10000,0.794328234724282,0.1,0.5,200,0.98133196840453
"756",1e-04,10000,1,0.1,0.5,200,0.987764951962588
"757",0.000125892541179417,10000,1.25892541179417,0.1,0.5,200,0.992047318827202
"758",0.000158489319246111,10000,1.58489319246111,0.1,0.5,200,0.994843760769398
"759",0.000199526231496888,10000,1.99526231496888,0.1,0.5,200,0.996647461950865
"760",0.000251188643150958,10000,2.51188643150958,0.1,0.5,200,0.99780491938897
"761",0.000316227766016838,10000,3.16227766016838,0.1,0.5,200,0.998549253171258
"762",0.000398107170553498,10000,3.98107170553498,0.1,0.5,200,0.999032217742127
"763",0.000501187233627273,10000,5.01187233627273,0.1,0.5,200,0.999350279703925
"764",0.000630957344480194,10000,6.30957344480194,0.1,0.5,200,0.999563767149897
"765",0.000794328234724282,10000,7.94328234724282,0.1,0.5,200,0.999709978673939
"766",0.001,10000,10,0.1,0.5,200,0.999811755668363
"767",1e-08,10000,1e-04,0.1,0.8,200,0.00213718937183804
"768",1.25892541179417e-08,10000,0.000125892541179417,0.1,0.8,200,0.00267461057382246
"769",1.58489319246111e-08,10000,0.000158489319246111,0.1,0.8,200,0.00334308387853421
"770",1.99526231496888e-08,10000,0.000199526231496888,0.1,0.8,200,0.00417276929543853
"771",2.51188643150958e-08,10000,0.000251188643150958,0.1,0.8,200,0.00520010725739972
"772",3.16227766016838e-08,10000,0.000316227766016838,0.1,0.8,200,0.00646895321301799
"773",3.98107170553497e-08,10000,0.000398107170553497,0.1,0.8,200,0.00803190026012424
"774",5.01187233627272e-08,10000,0.000501187233627273,0.1,0.8,200,0.00995182328751176
"775",6.30957344480193e-08,10000,0.000630957344480193,0.1,0.8,200,0.0123036757185584
"776",7.94328234724282e-08,10000,0.000794328234724282,0.1,0.8,200,0.0151765595956422
"777",1e-07,10000,0.001,0.1,0.8,200,0.0186760692890249
"778",1.25892541179417e-07,10000,0.00125892541179417,0.1,0.8,200,0.0229268799309771
"779",1.58489319246111e-07,10000,0.00158489319246111,0.1,0.8,200,0.0280755118233192
"780",1.99526231496888e-07,10000,0.00199526231496888,0.1,0.8,200,0.0342931514199123
"781",2.51188643150958e-07,10000,0.00251188643150958,0.1,0.8,200,0.0417783437925038
"782",3.16227766016838e-07,10000,0.00316227766016838,0.1,0.8,200,0.0507592848983799
"783",3.98107170553497e-07,10000,0.00398107170553497,0.1,0.8,200,0.0614953313410139
"784",5.01187233627272e-07,10000,0.00501187233627272,0.1,0.8,200,0.0742772059724746
"785",6.30957344480193e-07,10000,0.00630957344480193,0.1,0.8,200,0.0894252144915837
"786",7.94328234724282e-07,10000,0.00794328234724282,0.1,0.8,200,0.107284610739484
"787",1e-06,10000,0.01,0.1,0.8,200,0.128217082057772
"788",1.25892541179417e-06,10000,0.0125892541179417,0.1,0.8,200,0.152587214371396
"789",1.58489319246111e-06,10000,0.0158489319246111,0.1,0.8,200,0.180742806559216
"790",1.99526231496888e-06,10000,0.0199526231496888,0.1,0.8,200,0.212988130975445
"791",2.51188643150958e-06,10000,0.0251188643150958,0.1,0.8,200,0.249549798970114
"792",3.16227766016838e-06,10000,0.0316227766016838,0.1,0.8,200,0.290535908880317
"793",3.98107170553497e-06,10000,0.0398107170553497,0.1,0.8,200,0.335890714238919
"794",5.01187233627272e-06,10000,0.0501187233627272,0.1,0.8,200,0.385349130999673
"795",6.30957344480194e-06,10000,0.0630957344480194,0.1,0.8,200,0.438397784805023
"796",7.94328234724282e-06,10000,0.0794328234724282,0.1,0.8,200,0.494251474353683
"797",1e-05,10000,0.1,0.1,0.8,200,0.551855060937506
"798",1.25892541179417e-05,10000,0.125892541179417,0.1,0.8,200,0.609919835249479
"799",1.58489319246111e-05,10000,0.158489319246111,0.1,0.8,200,0.666999412254137
"800",1.99526231496888e-05,10000,0.199526231496888,0.1,0.8,200,0.721602869726456
"801",2.51188643150958e-05,10000,0.251188643150958,0.1,0.8,200,0.772333148416626
"802",3.16227766016838e-05,10000,0.316227766016838,0.1,0.8,200,0.818029222859674
"803",3.98107170553497e-05,10000,0.398107170553497,0.1,0.8,200,0.857884911756596
"804",5.01187233627273e-05,10000,0.501187233627272,0.1,0.8,200,0.891518820237212
"805",6.30957344480194e-05,10000,0.630957344480194,0.1,0.8,200,0.918979941847328
"806",7.94328234724282e-05,10000,0.794328234724282,0.1,0.8,200,0.940689431399496
"807",1e-04,10000,1,0.1,0.8,200,0.957335363471858
"808",0.000125892541179417,10000,1.25892541179417,0.1,0.8,200,0.969747652963672
"809",0.000158489319246111,10000,1.58489319246111,0.1,0.8,200,0.978781114776116
"810",0.000199526231496888,10000,1.99526231496888,0.1,0.8,200,0.985226758221522
"811",0.000251188643150958,10000,2.51188643150958,0.1,0.8,200,0.98975936153621
"812",0.000316227766016838,10000,3.16227766016838,0.1,0.8,200,0.992918455451945
"813",0.000398107170553498,10000,3.98107170553498,0.1,0.8,200,0.995113427826098
"814",0.000501187233627273,10000,5.01187233627273,0.1,0.8,200,0.996642013367776
"815",0.000630957344480194,10000,6.30957344480194,0.1,0.8,200,0.997713377274899
"816",0.000794328234724282,10000,7.94328234724282,0.1,0.8,200,0.99847024158136
"817",0.001,10000,10,0.1,0.8,200,0.999007507877626
